"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.33,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",0.02,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.11,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",0.5,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.55,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",1.07,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-0.07,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.16,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.7,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.34,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.48,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.07,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-1.99,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.01,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.12,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.54,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.43,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.21,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.26,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.75,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.42,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.25,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.37,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.22,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.05,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.46,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",-0.46,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.17,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.56,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.12,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.87,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.26,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.38,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.56,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.21,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",0.39,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",9.39,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-7.54,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.3,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",0.91,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",2.46,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",2.82,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.23,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.21,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.79,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.39,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.13,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.25,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-1.79,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.82,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.69,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",4.46,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.9,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.24,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-0.69,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.08,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.46,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.72,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",3.25,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-3.46,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.03,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",2.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-1.02,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",2.5,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",1.48,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.65,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.45,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.32,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",2.17,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",1.58,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.65,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.18,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.77,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-3.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",2.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.31,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",1.84,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.07,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",-0.54,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.76,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-0.98,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",3.78,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.1,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.81,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.78,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.77,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-10.45,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",4.47,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",3.76,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",0.1,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",3.06,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-0.32,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",0.54,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-3.75,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.33,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.11,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-0.34,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.06,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.22,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.67,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",4.68,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-3.61,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",2.15,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-1.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-0.92,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",3.03,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-2.92,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",0.64,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",1.51,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-2.52,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.4,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.39,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.43,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.15,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-1.32,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.35,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.04,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.13,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.02,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",-0.25,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.91,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.02,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.73,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.26,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.95,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.83,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.67,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.62,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.92,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.07,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.22,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.91,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.19,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.04,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.36,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.65,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.09,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.77,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.86,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",2.83,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",0.46,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-3.21,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",3.51,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",1.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-1.2,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.69,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.99,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-1.36,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",0.58,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-0.9,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.84,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",2.56,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.61,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.71,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.28,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.52,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.41,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.26,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.29,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",1.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",0.98,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.39,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",2.47,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-0.12,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.09,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",2.04,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-1.01,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",2.24,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.53,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.7,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.19,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",1.55,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",1.64,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.62,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.22,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.41,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.43,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-2.19,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",3.97,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.97,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",3.89,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-3.99,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.78,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",-2.21,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",1.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-2.3,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.33,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.75,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.88,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.22,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.43,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.47,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-1.38,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.88,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.52,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.79,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.16,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.37,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",1.78,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-1.44,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.87,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.98,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-0.82,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",3.24,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",0.85,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",2.74,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-3,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",3.64,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",2.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.21,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.04,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-3.63,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",12.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-1.21,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.45,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-0.52,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-1.67,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.18,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",1.72,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-2,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",1.49,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.48,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",2.43,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.65,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",1.48,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.12,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.73,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",0.71,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",1.73,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.75,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.74,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",1.31,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.47,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.27,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.86,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",3.54,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-2.78,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",1.13,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",1.12,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",2.4,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",2.19,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.14,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.98,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.37,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.44,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",1.54,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",1.35,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.34,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.54,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",1.24,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-0.39,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",2.3,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.98,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",3.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.94,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",2.89,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",3.81,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-1.56,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-6.16,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",2.83,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.39,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.95,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-3.79,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",7.41,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-2.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-4.02,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",3.65,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-1.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",5.55,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-4.58,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",0.51,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",5.12,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-2.73,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",3.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",1.79,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-1.38,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.61,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-1.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.49,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-1.43,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-1.17,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-2.06,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",0.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.54,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.27,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-3.47,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",2.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-0.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.48,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.14,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.59,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",2.18,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.2,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",3.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-0.78,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",1.46,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.05,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.57,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.24,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.22,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.98,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.85,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.91,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.51,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.77,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.38,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.36,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-4.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",2.85,
